,0,1,2,3,4,5,6,7,8,9,10,label
0,18.891202558444572,-1.7936007865056514,-3.5650526487445307,-1.281391002449591,-5.20197347261699,-17.380491013366736,0.8177794898515449,-5.759529386896444,-0.22072958188022462,23.719510965517244,-2.1346511669148533,3
1,-0.7021404794732464,5.1578203652052075,-35.04912890069514,-1.4136118241458018,1.5364784282137707,3.375784074179803,13.016622721862193,15.767833159454682,18.374051317301273,3.758243300798747,-10.099927940724225,3
2,11.52197512936757,-4.335571232406986,0.027868607031488857,7.394821006020603,5.024320825866385,4.854513139674048,18.678237069358076,-1.974177461068309,14.85005644350093,12.579265360517525,-22.259310537791418,2
3,-10.763180648014387,-11.350770590695987,-37.241855498014154,-18.552963946414522,14.909370392917186,11.63652427756255,-6.627447250545797,32.28530779327997,-16.78840038377777,27.151164104995157,20.183454148553214,2
4,-24.31577477022477,-2.2853382161930043,-24.656984855382586,5.237280979436818,-6.186386858172769,15.617801609121779,5.155984482012081,-3.6829427770143393,-3.758718620368138,-29.08662298789504,-16.253660261053614,2
5,10.477393336749165,-1.5310360755244634,16.117215378561887,41.06935560400227,-29.350028130413023,9.422149915414156,-25.4893662903226,16.644312345223447,-3.1353438169555785,16.149369201554393,-25.66367121402348,3
6,14.561245183529053,-7.992340357723368,16.566837915367195,-4.419686914106072,-8.06790564059664,4.804596709696558,-9.312681021318914,-11.877426788862419,-7.5667087319972435,-6.530176001285392,-2.70852845574138,3
7,13.28910503191077,1.185921125033948,1.2779652210915038,-21.33430006024274,-18.63469679950896,-7.551753102529531,-1.8115404292492663,21.464390740935773,28.811469264315427,8.948381116072493,-21.99305287518528,3
8,-12.795315493656135,-16.215515335412142,3.5378272512474727,-8.165226556538181,-31.149784830074935,4.333645798327221,2.673090462724784,0.14191845382582624,0.07960840497655619,-3.5154485796684964,-8.303723146677738,3
9,-12.960750662697128,3.6085807614672967,2.655089317198038,3.7992406076192147,-4.101635580045004,6.3172506622282105,-13.551444947360178,7.352091955399922,9.86367138477581,13.455470049591135,13.842599392738004,2
10,10.807368074612953,-1.2518205529399618,-28.013232887975963,1.3288672607760257,-20.05641135426407,2.2525959312190063,-0.42672076323500996,-3.650065718518589,16.26654919798912,25.75752839583264,-14.040614391714792,2
11,-24.923042785440444,-16.229967930304806,19.447275608858188,10.879018520304097,-27.940473424445464,-2.018339350082238,8.189694752817614,14.548979869232621,-9.261952702317542,4.59902509851358,-14.23692904809616,2
12,-9.853861596606238,-5.447291229182635,7.647331201607931,-1.1454518536094263,-0.7248719333722331,29.487446571605552,31.094797706279508,-1.5638131732057825,0.20200125770259447,-13.091792659812267,41.485724800120785,2
13,-25.9485174360753,16.372108265305265,12.380375760427228,-20.402049837283265,-2.407240800654267,-0.11496178895637676,5.00223043552196,1.0211198807124737,-7.912276089115496,-4.515309940758222,6.31004060559029,2
14,17.374882945389643,-4.418525602780184,-5.556314074816921,8.128485004020838,16.98256873854406,12.638465004321723,1.9802482506052534,12.819000841713493,20.093011213783363,-13.74054936911403,-8.377548629705283,0
15,15.950629017041933,-27.730808418571247,36.091343830640476,40.573779348457656,11.700356323598001,-43.86637566415078,-4.393028952408375,5.001519876540836,8.053075307129294,26.29963889759524,9.441509846744758,1
